u,i,ts,w
595,1152,19,9
822,813,19,7
49,678,19,3
1112,814,19,8
151,1152,19,25
822,208,19,4
8,752,19,19
1112,822,19,16
8,1182,19,11
822,1184,19,10
8,71,19,11
208,822,19,4
1152,595,19,8
778,1180,19,6
474,1166,19,2
1112,1215,19,4
1184,822,19,10
40,918,19,3
813,822,19,8
822,208,19,4
1100,193,19,2
8,752,19,19
822,1184,19,10
822,813,19,7
1183,718,19,1
608,814,19,15
151,1152,19,25
1112,822,19,16
822,40,19,5
208,822,19,4
1112,814,19,8
1086,1186,19,4
814,608,19,13
1112,1215,19,4
1112,822,19,16
11,598,19,24
1180,778,19,6
608,814,19,15
1112,814,19,8
1183,1051,19,1
1222,71,19,2
219,1017,19,9
151,1152,19,25
822,208,19,4
1112,1215,19,4
11,526,19,20
595,1152,19,9
877,1071,19,3
11,598,19,24
127,337,19,7
71,1222,19,1
127,193,19,2
814,608,19,13
822,1162,19,3
11,710,19,44
813,822,19,8
1079,1206,19,1
127,337,19,7
710,1033,19,11
608,814,19,15
11,710,19,44
822,813,19,7
792,1223,19,1
151,1152,19,25
11,710,19,44
822,1184,19,10
1112,814,19,8
208,822,19,4
11,710,19,44
1222,71,19,2
127,1079,19,1
1152,595,19,8
8,600,19,15
1112,822,19,16
8,71,19,11
11,710,19,44
8,752,19,19
813,822,19,8
8,1182,19,11
822,208,19,4
11,598,19,24
1184,822,19,10
1162,1210,19,1
211,302,19,14
822,813,19,7
822,1184,19,10
1112,822,19,16
962,62,19,4
994,345,19,1
1184,822,19,10
1224,1182,19,2
1182,1224,19,2
11,710,19,44
1182,1224,19,2
822,1184,19,10
11,7,19,19
1225,1184,19,2
1183,8,19,1
1177,877,19,1
1009,462,19,1
1112,822,19,16
1224,1182,19,2
1184,822,19,10
1225,1184,19,2
1184,822,19,10
474,1162,19,1
813,822,19,8
1188,1216,19,9
1225,539,19,1
1031,822,19,2
1188,877,19,7
595,1152,19,9
877,1188,19,6
1188,877,19,7
104,914,19,1
1033,710,19,13
814,608,19,13
79,276,19,19
127,877,19,1
276,79,19,17
127,337,19,7
1182,306,19,2
1184,276,19,5
276,1184,19,4
79,276,19,19
877,127,19,1
608,814,19,15
877,597,19,6
1184,276,19,5
814,608,19,13
276,79,19,17
276,1184,19,4
608,814,19,15
79,276,19,19
47,151,19,8
668,1195,19,1
79,276,19,19
276,79,19,17
79,276,19,19
276,79,19,17
79,276,19,19
40,822,19,2
1184,276,19,5
79,276,19,19
40,1216,19,1
276,1184,19,4
276,79,19,17
79,276,19,19
1184,276,19,5
276,79,19,17
814,608,19,13
276,1184,19,4
79,276,19,19
608,814,19,15
1184,276,19,5
47,1183,19,3
469,287,19,5
814,608,19,13
608,814,19,15
1183,47,19,3
814,608,19,13
814,608,19,13
608,814,19,15
608,814,19,15
47,1183,19,3
814,608,19,13
439,1214,19,1
608,814,19,15
1226,1017,19,2
680,439,19,5
1184,582,19,1
1183,47,19,3
814,608,19,13
608,814,19,15
79,193,19,1
608,814,19,15
47,1183,19,3
1112,989,19,10
554,593,19,2
625,1188,19,15
554,593,19,2
1180,340,19,3
545,453,19,9
1112,989,19,10
554,801,19,2
307,1184,19,1
307,614,19,1
41,352,19,9
41,1017,19,1
305,1227,19,2
41,1228,19,1
41,1182,19,13
839,1185,19,4
71,1038,19,27
1003,193,19,4
1183,47,19,3
371,927,19,7
371,535,19,14
554,1186,19,1
680,512,19,4
307,154,19,2
307,752,19,1
1017,41,19,1
1213,371,19,5
179,241,19,4
241,179,19,4
179,241,19,4
41,487,19,2
305,307,19,1
241,179,19,4
1197,897,19,1
1197,8,19,1
241,822,19,8
241,453,19,12
179,241,19,4
241,179,19,4
179,241,19,4
546,62,19,8
241,179,19,4
539,1225,19,1
40,1197,19,1
1057,1141,19,6
61,597,19,2
1226,71,19,4
71,1226,19,4
1226,71,19,4
71,1226,19,4
1226,71,19,4
71,1226,19,4
1226,71,19,4
1212,305,19,2
1212,361,19,1
71,1226,19,4
1040,40,19,10
686,480,19,4
686,641,19,1
686,478,19,3
686,251,19,3
213,1215,19,1
678,193,19,3
614,307,19,2
593,208,19,2
287,469,19,6
1131,724,19,5
1131,1173,19,3
953,651,19,7
1131,949,19,3
850,161,19,4
1173,1131,19,3
208,593,19,2
526,371,19,2
1189,305,19,1
1189,707,19,1
8,678,19,14
316,604,19,18
1020,645,19,1
535,371,19,16
69,162,19,1
69,1112,19,6
1112,69,19,6
757,682,19,6
342,349,19,3
1038,71,19,20
296,1157,19,12
1173,546,19,2
296,998,19,20
296,1157,19,12
69,1112,19,6
296,614,19,10
296,248,19,1
943,69,19,1
497,638,19,4
1188,625,19,18
497,494,19,56
546,1173,19,1
712,1157,19,12
614,276,19,6
712,739,19,2
464,193,19,1
712,1157,19,12
464,678,19,2
712,680,19,3
1214,439,19,1
296,614,19,10
712,361,19,1
593,208,19,2
341,1038,19,20
1223,61,19,5
1182,1229,19,1
8,678,19,14
8,678,19,14
712,998,19,3
1195,668,19,1
712,1035,19,7
712,1035,19,7
8,108,19,5
296,614,19,10
1173,546,19,2
1135,47,19,6
341,1038,19,20
943,696,19,1
31,1230,19,2
306,1182,19,2
31,1216,19,2
31,1231,19,1
856,429,19,1
31,1210,19,3
31,1195,19,2
248,1208,19,1
31,493,19,1
963,637,19,2
31,1098,19,3
31,637,19,7
296,1157,19,12
248,885,19,2
296,1157,19,12
296,1157,19,12
248,43,19,16
1157,712,19,8
778,276,19,1
696,778,19,4
1157,151,19,3
341,501,19,10
778,696,19,4
696,778,19,4
778,696,19,4
696,914,19,1
1173,501,19,2
696,778,19,4
778,696,19,4
253,1180,19,1
778,696,19,4
696,778,19,4
1232,501,19,2
1135,341,19,1
1135,1157,19,6
296,1157,19,12
66,1215,19,1
307,305,19,1
341,378,19,1
142,1036,19,6
1017,1226,19,1
1058,388,19,3
1195,31,19,2
296,614,19,10
469,287,19,5
35,188,19,31
1063,1215,19,2
296,614,19,10
1063,1215,19,2
1233,614,19,1
219,1017,19,9
219,1017,19,9
1017,219,19,1
833,1195,19,8
219,1017,19,9
865,202,19,3
349,342,19,12
581,778,19,1
332,307,19,3
188,711,19,55
593,1170,19,2
86,26,19,2
188,143,19,15
41,1182,19,13
738,1135,19,2
307,332,19,4
307,271,19,2
349,342,19,12
1182,41,19,9
69,1112,19,6
738,316,19,6
249,474,19,18
738,253,19,1
253,738,19,1
26,86,19,2
203,776,19,9
203,614,19,6
203,1188,19,7
296,614,19,10
597,651,19,9
357,249,19,2
1110,393,19,1
614,296,19,2
637,31,19,4
637,963,19,4
637,1092,19,3
705,193,19,4
705,276,19,3
287,469,19,6
705,483,19,4
705,1218,19,5
387,404,19,2
349,342,19,12
1184,839,19,3
637,1234,19,1
469,287,19,5
160,678,19,38
62,962,19,4
637,1065,19,3
1214,253,19,8
637,1065,19,3
322,340,19,81
322,752,19,23
469,991,19,1
625,1188,19,15
1214,253,19,8
1230,31,19,2
575,393,19,2
625,1192,19,1
322,731,19,2
575,253,19,11
586,1184,19,1
637,1065,19,3
1184,586,19,1
253,575,19,7
575,253,19,11
550,1116,19,1
253,575,19,7
839,1184,19,3
575,253,19,11
809,625,19,15
809,653,19,15
809,625,19,15
253,575,19,7
472,371,19,4
251,1017,19,2
508,388,19,11
113,769,19,30
957,731,19,1
575,253,19,11
322,345,19,4
809,625,19,15
809,653,19,15
322,345,19,4
1214,253,19,8
1017,251,19,2
322,233,19,1
809,653,19,15
253,575,19,7
1184,839,19,3
322,345,19,4
8,307,19,9
809,625,19,15
8,568,19,89
253,1214,19,4
436,1032,19,11
1233,253,19,4
809,653,19,15
322,1234,19,1
322,345,19,4
385,421,19,5
8,568,19,89
556,301,19,27
1214,253,19,8
253,1214,19,4
322,324,19,2
453,241,19,11
1113,574,19,1
1214,253,19,8
1113,1187,19,2
453,545,19,4
1145,860,19,1
322,338,19,10
799,963,19,4
1214,253,19,8
799,421,19,3
1214,253,19,8
809,653,19,15
253,1214,19,4
253,1214,19,4
575,253,19,11
1214,253,19,8
575,732,19,1
1145,1049,19,1
253,575,19,7
575,253,19,11
809,653,19,15
71,1038,19,27
604,72,19,8
809,653,19,15
809,625,19,15
1233,253,19,4
453,371,19,8
143,1184,19,3
1233,703,19,1
680,401,19,6
62,608,19,1
143,188,19,5
1235,367,19,3
29,160,19,4
501,1173,19,1
324,322,19,1
322,324,19,2
401,680,19,4
349,604,19,2
349,342,19,12
809,322,19,18
809,653,19,15
809,322,19,18
809,653,19,15
322,639,19,21
1236,322,19,22
41,839,19,1
639,322,19,11
809,322,19,18
322,639,19,21
639,322,19,11
1236,322,19,22
188,143,19,15
322,639,19,21
651,953,19,8
809,322,19,18
253,1233,19,2
639,322,19,11
41,143,19,5
322,639,19,21
1236,322,19,22
639,322,19,11
349,322,19,7
322,639,19,21
639,322,19,11
322,639,19,21
322,41,19,25
421,385,19,6
322,1046,19,2
322,1046,19,2
1041,1033,19,1
1236,322,19,22
1233,253,19,4
651,597,19,10
349,342,19,12
349,322,19,7
1173,501,19,2
388,508,19,6
388,1058,19,2
340,1180,19,2
41,322,19,28
349,322,19,7
1236,322,19,22
1166,474,19,1
349,342,19,12
809,653,19,15
143,41,19,6
41,31,19,1
322,41,19,25
625,497,19,3
41,143,19,5
143,188,19,5
322,340,19,81
41,322,19,28
1235,639,19,1
322,41,19,25
1236,322,19,22
497,625,19,1
188,143,19,15
1236,322,19,22
41,653,19,1
809,625,19,15
809,653,19,15
1236,322,19,22
253,1233,19,2
41,322,19,28
1235,276,19,1
143,41,19,6
625,497,19,3
643,1215,19,1
809,625,19,15
653,41,19,1
1236,322,19,22
322,41,19,25
1041,33,19,2
1141,1057,19,3
1236,870,19,2
1141,989,19,5
322,949,19,20
1236,322,19,22
41,143,19,5
682,757,19,6
143,643,19,14
809,625,19,15
349,322,19,7
397,143,19,3
1236,322,19,22
1236,322,19,22
340,322,19,54
322,340,19,81
143,41,19,6
809,625,19,15
1236,322,19,22
349,322,19,7
143,397,19,4
1236,322,19,22
143,188,19,5
809,625,19,15
143,397,19,4
625,497,19,3
1236,322,19,22
340,322,19,54
1236,322,19,22
322,340,19,81
1236,322,19,22
340,322,19,54
322,340,19,81
705,1218,19,5
1236,322,19,22
1135,738,19,8
712,341,19,2
1235,725,19,3
1049,1145,19,1
340,322,19,54
1188,625,19,18
625,1188,19,15
322,340,19,81
1236,322,19,22
1112,69,19,6
349,322,19,7
276,1235,19,1
1188,625,19,18
144,340,19,4
725,1235,19,3
625,248,19,2
144,1041,19,8
340,322,19,54
1236,322,19,22
430,604,19,77
349,322,19,7
276,1185,19,5
1235,725,19,3
1188,1237,19,1
407,289,19,1
322,340,19,81
276,686,19,5
1236,322,19,22
625,1188,19,15
322,349,19,1
144,340,19,4
1235,625,19,1
725,1235,19,3
1236,322,19,22
1188,1096,19,2
1235,725,19,3
1185,276,19,5
1188,625,19,18
340,322,19,54
276,1185,19,5
625,1235,19,1
1235,644,19,1
625,1188,19,15
625,1188,19,15
1236,1235,19,14
1096,1188,19,1
1185,276,19,5
1188,625,19,18
322,340,19,81
407,316,19,1
1188,1096,19,2
1236,1235,19,14
839,1184,19,3
839,41,19,1
342,349,19,3
340,322,19,54
839,1184,19,3
725,1235,19,3
724,1131,19,6
322,340,19,81
625,1188,19,15
340,322,19,54
1236,1235,19,14
1195,833,19,7
625,1188,19,15
1188,625,19,18
1235,338,19,4
322,340,19,81
1135,625,19,1
1188,839,19,3
41,143,19,5
877,712,19,5
52,249,19,12
340,322,19,54
52,1017,19,3
203,1238,19,2
322,340,19,81
1236,1235,19,14
41,322,19,28
203,1188,19,7
203,614,19,6
1236,1235,19,14
979,276,19,1
41,71,19,19
625,1188,19,15
338,1235,19,2
1135,375,19,3
349,342,19,12
1235,338,19,4
724,637,19,6
1135,653,19,1
338,1235,19,2
1236,1235,19,14
1188,834,19,26
943,1235,19,4
1135,397,19,7
338,322,19,2
1235,531,19,4
1235,338,19,4
1188,767,19,10
1236,1235,19,14
1235,251,19,9
822,1112,19,4
40,1235,19,4
847,308,19,1
822,1184,19,10
1236,1235,19,14
531,1235,19,2
316,738,19,2
71,41,19,10
1235,718,19,3
1188,1033,19,3
251,1235,19,10
847,840,19,1
1235,40,19,6
822,813,19,7
1135,397,19,7
718,1235,19,3
1235,531,19,4
822,1031,19,43
822,40,19,5
41,71,19,19
251,1235,19,10
1235,251,19,9
822,241,19,7
822,148,19,5
1235,718,19,3
1235,251,19,9
251,1235,19,10
943,1235,19,4
1235,251,19,9
822,148,19,5
251,1235,19,10
614,822,19,11
71,41,19,10
718,1235,19,3
1236,1235,19,14
1235,251,19,9
1135,397,19,7
1235,718,19,3
251,1235,19,10
1235,251,19,9
1236,1235,19,14
718,1235,19,3
1235,251,19,9
1112,822,19,16
251,1235,19,10
531,1235,19,2
251,1235,19,10
430,852,19,1
1216,1188,19,6
430,604,19,77
1235,531,19,4
1235,251,19,9
943,1235,19,4
1235,531,19,4
1236,1235,19,14
724,1216,19,5
943,1235,19,4
1188,1216,19,9
251,1235,19,10
1216,724,19,4
232,796,19,2
1216,1188,19,6
494,497,19,58
759,351,19,1
494,497,19,58
724,1216,19,5
759,324,19,4
1236,1235,19,14
494,545,19,3
494,541,19,7
1216,724,19,4
494,341,19,1
724,1216,19,5
494,67,19,6
494,497,19,58
1188,1216,19,9
651,494,19,1
1216,724,19,4
1216,1188,19,6
724,1216,19,5
1233,253,19,4
1055,1185,19,3
834,1188,19,19
1216,724,19,4
61,1223,19,5
1197,1229,19,1
1188,1216,19,9
324,759,19,4
1216,31,19,1
113,769,19,30
927,371,19,6
1135,585,19,3
1055,1003,19,6
1003,1055,19,4
1055,1031,19,4
1055,1003,19,6
712,1214,19,1
203,1188,19,7
108,281,19,3
1055,1003,19,6
203,614,19,6
589,892,19,1
712,1035,19,7
724,1216,19,5
356,712,19,1
962,62,19,4
712,883,19,14
686,5,19,1
712,1041,19,3
1055,686,19,11
686,1055,19,14
1055,686,19,11
813,822,19,8
686,1055,19,14
1055,686,19,11
1055,175,19,1
1214,712,19,1
223,143,19,2
686,1055,19,14
1184,839,19,3
1055,686,19,11
686,712,19,1
1003,1055,19,4
1239,835,19,1
1055,1185,19,3
686,1184,19,2
793,193,19,3
1055,1003,19,6
208,593,19,2
686,1055,19,14
590,710,19,2
1055,686,19,11
674,461,19,11
1116,550,19,1
1055,1032,19,1
1236,1166,19,3
1184,686,19,1
1003,1055,19,4
1055,1041,19,1
620,767,19,6
1055,1003,19,6
686,1055,19,14
478,686,19,2
1236,1166,19,3
1055,686,19,11
842,1166,19,7
686,1184,19,2
842,1166,19,7
1239,535,19,2
1003,1055,19,4
842,1166,19,7
1055,1003,19,6
992,363,19,2
686,276,19,4
842,1166,19,7
1126,696,19,1
276,686,19,5
686,276,19,4
686,297,19,4
393,575,19,2
363,992,19,2
1185,1055,19,3
616,703,19,33
316,104,19,1
616,102,19,44
616,102,19,44
1223,61,19,5
276,686,19,5
171,839,19,3
280,1109,19,1
1223,259,19,1
1180,253,19,2
1180,340,19,3
143,41,19,6
686,1055,19,14
143,223,19,2
616,703,19,33
616,703,19,33
31,41,19,1
686,1055,19,14
535,1239,19,1
31,1216,19,2
1223,276,19,1
316,478,19,3
1212,478,19,1
86,26,19,2
223,143,19,2
143,644,19,2
8,108,19,5
1213,371,19,5
1213,248,19,1
1213,179,19,1
143,223,19,2
272,1001,19,1
680,401,19,6
680,401,19,6
11,1041,19,2
1112,494,19,19
11,526,19,20
461,674,19,7
11,108,19,1
251,1055,19,2
1157,296,19,3
66,937,19,13
144,340,19,4
144,1041,19,8
644,1235,19,1
175,100,19,15
1109,280,19,7
644,143,19,2
1232,501,19,2
33,1041,19,1
799,1240,19,1
1241,342,19,1
833,1195,19,8
474,249,19,18
203,614,19,6
203,1188,19,7
11,568,19,81
1184,143,19,4
11,568,19,81
340,1180,19,2
829,276,19,6
1036,142,19,2
280,336,19,4
11,568,19,81
1044,268,19,3
62,962,19,4
614,203,19,2
799,568,19,5
1135,1157,19,6
1195,833,19,7
833,1195,19,8
26,86,19,2
104,316,19,2
799,568,19,5
61,1223,19,5
833,143,19,5
535,614,19,2
949,322,19,9
641,686,19,1
989,1141,19,6
367,1235,19,3
568,799,19,3
799,568,19,5
568,799,19,3
599,666,19,4
1223,61,19,5
799,568,19,5
322,41,19,25
568,799,19,3
322,338,19,10
322,949,19,20
322,641,19,29
799,568,19,5
11,568,19,81
322,338,19,10
8,651,19,4
338,322,19,2
949,322,19,9
769,43,19,5
1058,388,19,3
949,352,19,14
1188,203,19,3
575,393,19,2
324,1242,19,2
1242,324,19,2
342,1241,19,1
1214,277,19,3
1058,324,19,1
703,597,19,2
1242,324,19,2
473,833,19,25
104,568,19,19
1058,1242,19,1
568,104,19,18
104,568,19,19
467,276,19,3
322,338,19,10
322,949,19,20
501,1232,19,1
467,271,19,2
757,682,19,6
568,104,19,18
271,653,19,5
271,467,19,2
1032,436,19,12
341,1243,19,1
653,271,19,5
1112,989,19,10
104,568,19,19
616,72,19,27
568,104,19,18
467,271,19,2
1185,276,19,5
1032,1055,19,2
104,568,19,19
249,474,19,18
341,322,19,1
1188,834,19,26
474,249,19,18
599,341,19,1
295,294,19,4
276,467,19,6
11,598,19,24
249,474,19,18
296,614,19,10
35,778,19,2
474,249,19,18
568,104,19,18
1184,301,19,2
834,1188,19,19
35,188,19,31
834,1244,19,1
568,104,19,18
104,568,19,19
1213,713,19,3
962,62,19,4
301,1184,19,1
1213,713,19,3
249,474,19,18
296,1157,19,12
474,249,19,18
1186,1229,19,1
1213,1238,19,1
1213,1112,19,4
1244,834,19,1
949,322,19,9
568,104,19,18
712,1058,19,12
104,568,19,19
123,712,19,2
35,769,19,14
568,104,19,18
67,494,19,6
1188,834,19,26
249,474,19,18
703,1245,19,1
703,1246,19,2
1188,501,19,18
703,1246,19,2
1188,481,19,21
501,1188,19,13
481,1188,19,11
474,249,19,18
104,568,19,19
703,1230,19,23
1188,501,19,18
1213,501,19,2
1188,481,19,21
249,474,19,18
1180,340,19,3
480,251,19,11
481,1188,19,11
301,1186,19,2
1188,481,19,21
1188,481,19,21
481,1188,19,11
481,1188,19,11
883,712,19,4
1188,481,19,21
1213,703,19,4
712,1240,19,3
481,1188,19,11
474,249,19,18
1213,703,19,4
834,1188,19,19
1188,481,19,21
481,1188,19,11
1188,481,19,21
1188,481,19,21
1180,568,19,3
127,568,19,13
1213,501,19,2
481,1188,19,11
1188,834,19,26
1188,481,19,21
1082,678,19,1
1213,703,19,4
127,11,19,1
598,11,19,1
705,1218,19,5
705,712,19,2
568,104,19,18
1213,703,19,4
834,1188,19,19
568,1180,19,2
251,480,19,11
1188,501,19,18
1188,834,19,26
501,1188,19,13
127,568,19,13
1188,501,19,18
870,1236,19,1
1236,870,19,2
277,1214,19,3
35,188,19,31
35,188,19,31
35,769,19,14
1213,474,19,1
476,0,19,7
35,188,19,31
127,568,19,13
1186,301,19,2
1070,597,19,4
301,1186,19,2
127,572,19,2
1247,193,19,1
232,41,19,1
127,568,19,13
232,1112,19,1
1247,816,19,4
1247,816,19,4
1247,816,19,4
473,712,19,1
127,568,19,13
248,625,19,4
352,949,19,11
49,1247,19,3
127,705,19,10
653,352,19,1
1247,49,19,2
301,1237,19,1
102,616,19,28
352,653,19,1
638,497,19,4
703,1247,19,1
1188,834,19,26
49,1247,19,3
1247,703,19,1
638,387,19,4
1247,49,19,2
1112,232,19,4
1035,712,19,4
834,1188,19,19
778,626,19,2
1188,834,19,26
834,1188,19,19
2,1248,19,1
52,249,19,12
0,476,19,13
28,1247,19,1
49,1247,19,3
298,1082,19,1
834,307,19,2
52,645,19,4
1188,834,19,26
401,680,19,4
2,1112,19,1
1223,535,19,5
626,778,19,2
1214,277,19,3
188,143,19,15
277,1214,19,3
1125,288,19,5
834,1188,19,19
809,653,19,15
918,712,19,1
535,1223,19,4
1223,535,19,5
653,809,19,2
1188,834,19,26
816,1247,19,1
71,678,19,30
731,322,19,1
696,1126,19,1
696,126,19,1
388,1058,19,2
49,295,19,1
963,799,19,2
401,1249,19,1
809,653,19,15
752,322,19,9
31,1233,19,9
680,401,19,6
401,680,19,4
1233,31,19,9
809,653,19,15
31,1233,19,9
680,401,19,6
295,49,19,1
35,778,19,2
31,352,19,1
1188,594,19,8
653,809,19,2
1233,31,19,9
1166,575,19,1
31,1233,19,9
949,352,19,14
1233,31,19,9
31,1233,19,9
478,316,19,1
340,322,19,54
1233,31,19,9
31,1233,19,9
5,686,19,1
778,626,19,2
682,757,19,6
241,822,19,8
1188,682,19,2
1186,301,19,2
968,778,19,6
1214,277,19,3
1233,31,19,9
1214,816,19,1
769,276,19,19
31,1233,19,9
1233,31,19,9
1180,568,19,3
231,43,19,1
287,469,19,6
1188,834,19,26
307,272,19,2
1233,31,19,9
322,731,19,2
322,752,19,23
322,340,19,81
322,340,19,81
5,438,19,1
349,712,19,1
349,342,19,12
653,1250,19,1
1230,703,19,13
1177,1125,19,1
251,1235,19,10
251,1235,19,10
778,712,19,2
62,962,19,4
307,834,19,2
769,276,19,19
29,1175,19,2
568,1180,19,2
968,778,19,6
639,1235,19,1
1042,453,19,80
453,1042,19,74
1212,1185,19,2
968,778,19,6
880,1248,19,4
712,705,19,2
705,712,19,2
968,778,19,6
1042,453,19,80
1230,1251,19,3
453,1042,19,74
1035,712,19,4
288,1125,19,1
968,778,19,6
35,769,19,14
35,210,19,12
1033,1188,19,2
1086,1135,19,1
1252,653,19,1
1086,1186,19,4
594,1188,19,7
699,1173,19,1
248,625,19,4
1248,880,19,1
757,682,19,6
880,1248,19,4
248,625,19,4
880,1248,19,4
513,852,19,3
616,102,19,44
248,625,19,4
880,1248,19,4
1252,71,19,6
799,963,19,4
798,31,19,10
625,248,19,2
616,102,19,44
616,72,19,27
1188,1033,19,3
439,1243,19,1
1042,453,19,80
625,585,19,6
968,778,19,6
965,322,19,11
52,249,19,12
61,1223,19,5
322,965,19,13
965,322,19,11
585,625,19,7
366,322,19,45
748,782,19,1
322,965,19,13
322,366,19,77
626,778,19,2
366,322,19,45
625,585,19,6
324,1242,19,2
193,705,19,2
748,699,19,1
324,1058,19,1
356,522,19,1
705,193,19,4
748,301,19,1
316,478,19,3
1233,1253,19,4
356,7,19,2
585,625,19,7
703,1230,19,23
769,1254,19,2
193,705,19,2
341,1038,19,20
1185,712,19,1
356,473,19,6
585,1252,19,3
1237,301,19,1
769,1254,19,2
356,1038,19,2
705,193,19,4
1238,989,19,1
1238,885,19,1
102,1254,19,1
703,699,19,1
1255,614,19,2
1188,767,19,10
102,1255,19,2
352,949,19,11
965,1170,19,1
1255,102,19,1
799,1255,19,6
1001,272,19,3
18,885,19,1
1255,799,19,4
280,316,19,15
705,1255,19,3
1255,705,19,2
799,1255,19,6
703,1256,19,1
1255,799,19,4
102,1255,19,2
341,172,19,2
1254,284,19,3
8,678,19,14
1223,61,19,5
501,1188,19,13
1247,816,19,4
1247,28,19,1
61,1223,19,5
625,585,19,6
1153,390,19,3
1153,390,19,3
1153,390,19,3
1247,59,19,1
172,341,19,1
769,276,19,19
1247,965,19,2
316,280,19,17
316,280,19,17
341,172,19,2
883,296,19,4
71,1252,19,12
18,1014,19,1
117,778,19,2
18,1015,19,1
1235,251,19,9
1257,9,19,3
1235,1117,19,2
461,912,19,5
117,221,19,1
1247,233,19,3
461,281,19,1
1235,1258,19,1
1240,712,19,3
1117,1235,19,2
117,816,19,2
41,322,19,28
41,232,19,1
324,1247,19,1
799,1255,19,6
102,1001,19,2
71,1252,19,12
1001,102,19,2
102,1001,19,2
232,1036,19,2
233,1247,19,2
1001,102,19,2
59,1247,19,1
559,193,19,2
1247,233,19,3
117,356,19,1
316,262,19,11
1247,324,19,1
1152,151,19,1
718,1250,19,1
1257,9,19,3
1112,1254,19,20
1112,232,19,4
9,1257,19,1
1195,833,19,7
1223,61,19,5
1112,2,19,1
478,366,19,2
1184,1001,19,1
1112,232,19,4
387,638,19,3
1255,799,19,4
1112,1254,19,20
1254,1112,19,2
1247,130,19,3
1112,232,19,4
589,963,19,2
127,705,19,10
1112,1254,19,20
653,562,19,1
595,49,19,2
130,1247,19,1
1184,494,19,2
833,1195,19,8
52,249,19,12
739,1255,19,1
526,11,19,2
52,645,19,4
117,778,19,2
962,62,19,4
127,568,19,13
356,700,19,2
1255,739,19,1
31,1233,19,9
31,798,19,10
842,1166,19,7
356,801,19,1
280,316,19,15
100,369,19,2
100,369,19,2
1033,1188,19,2
1188,501,19,18
31,1254,19,7
280,253,19,7
366,478,19,3
66,1254,19,4
1254,31,19,5
677,211,19,6
31,1254,19,7
366,478,19,3
1188,1033,19,3
1213,67,19,5
369,100,19,1
1247,559,19,1
1254,31,19,5
66,1254,19,4
478,366,19,2
31,1254,19,7
1230,703,19,13
1259,724,19,23
595,653,19,2
366,478,19,3
1254,31,19,5
356,1259,19,1
117,31,19,2
66,1254,19,4
31,1254,19,7
356,707,19,3
117,31,19,2
1254,31,19,5
1257,9,19,3
705,1255,19,3
1230,1117,19,2
604,699,19,1
31,117,19,1
31,1254,19,7
1255,705,19,2
102,604,19,8
769,1259,19,1
1254,31,19,5
1233,31,19,9
31,1254,19,7
117,816,19,2
31,1233,19,9
604,102,19,19
66,1254,19,4
127,568,19,13
1188,117,19,1
1259,718,19,12
568,127,19,13
705,1255,20,3
127,568,20,13
769,276,20,19
1188,1260,20,1
296,883,20,2
718,1259,20,11
102,604,20,8
127,705,20,10
799,705,20,2
248,1245,20,1
604,102,20,19
1259,718,20,12
248,1259,20,9
248,1259,20,9
248,1135,20,9
718,1259,20,11
1235,1117,20,2
192,232,20,25
724,1259,20,24
430,604,20,77
1188,1254,20,3
102,604,20,8
248,1259,20,9
604,102,20,19
430,604,20,77
1259,718,20,12
718,1259,20,11
1259,248,20,1
1254,1188,20,2
430,726,20,8
1259,718,20,12
724,1260,20,1
18,526,20,6
1235,1152,20,8
430,604,20,77
248,1259,20,9
1213,67,20,5
40,1235,20,4
436,1032,20,11
1235,40,20,6
1259,724,20,23
1173,699,20,1
1188,1254,20,3
1230,551,20,1
1235,1152,20,8
1175,29,20,1
724,1259,20,24
1110,392,20,2
1254,1188,20,2
40,1235,20,4
127,568,20,13
963,799,20,2
40,1254,20,8
1235,40,20,6
40,1235,20,4
430,604,20,77
1254,40,20,7
1259,724,20,23
248,595,20,4
1152,1235,20,7
40,1254,20,8
1235,1152,20,8
1235,40,20,6
551,1230,20,1
1152,1235,20,7
798,31,20,10
1218,705,20,1
1235,1152,20,8
724,1259,20,24
1254,40,20,7
1152,1235,20,7
1213,67,20,5
682,1188,20,1
1235,436,20,1
993,144,20,1
1218,1255,20,1
1235,1152,20,8
248,1259,20,9
1152,1235,20,7
430,604,20,77
568,127,20,13
1188,682,20,2
40,1254,20,8
1235,208,20,1
430,604,20,77
1235,40,20,6
1058,388,20,3
1112,885,20,1
1254,40,20,7
501,1188,20,13
1058,712,20,14
1235,40,20,6
1259,724,20,23
703,1230,20,23
724,1259,20,24
1235,535,20,1
1213,1235,20,8
808,778,20,3
1188,501,20,18
1259,724,20,23
501,1188,20,13
1235,1152,20,8
1175,855,20,2
1213,1235,20,8
1212,501,20,3
595,248,20,1
1152,1235,20,7
1235,367,20,3
1213,713,20,3
295,193,20,13
127,568,20,13
1188,501,20,18
1213,1235,20,8
1235,151,20,1
724,1259,20,24
501,1188,20,13
248,595,20,4
1213,1112,20,4
1230,703,20,13
1235,66,20,1
1213,1235,20,8
1188,501,20,18
1235,713,20,1
501,1188,20,13
1259,724,20,23
1212,501,20,3
1213,1112,20,4
483,705,20,2
705,127,20,11
1188,501,20,18
705,799,20,3
961,1203,20,1
705,1218,20,5
705,483,20,4
1212,501,20,3
724,1259,20,24
703,1230,20,23
1213,1235,20,8
501,1188,20,13
